Cod_setor,lider_masculino,lider_feminino,porcentagem_lideres_femininos
130370005000043,7,0,0
130370005000046,71,0,0
130370005000047,56,7,11.11111111111111
130370005000048,8,1,11.11111111111111
130370005000050,15,0,0
130370005000051,9,0,0
130370005000052,30,0,0
130370005000053,34,5,12.82051282051282
130370005000054,83,38,31.40495867768595
130370005000055,11,21,65.625
130370005000056,5,4,44.44444444444444
130370005000057,43,12,21.818181818181817
130370005000058,60,23,27.710843373493976
130370005000059,85,55,39.285714285714285
130370005000060,23,3,11.538461538461538
130370005000061,122,33,21.29032258064516
130370005000062,75,36,32.432432432432435
130370005000063,89,31,25.833333333333336
130370005000064,23,13,36.11111111111111
130370005000065,68,22,24.444444444444443
130370005000066,115,10,8
130370005000067,87,36,29.268292682926827
130370005000068,117,8,6.4
130370005000069,10,1,9.090909090909092
130370005000070,0,0,NaN
130370005000071,0,0,NaN
130370005000072,0,0,NaN
130370005000074,0,0,NaN
130370005000075,11,2,15.384615384615385
130370005000076,26,2,7.142857142857142
130370005000077,7,0,0
130370005000078,4,1,20
130370005000079,8,6,42.857142857142854
130370005000080,0,0,NaN
130380905000001,158,82,34.166666666666664
130380905000002,210,97,31.596091205211724
130380905000003,149,22,12.865497076023392
130380905000004,88,2,2.2222222222222223
130380905000005,154,88,36.36363636363637
130380905000006,215,89,29.276315789473685
130380905000007,120,41,25.465838509316768
130380905000008,103,81,44.02173913043478
130380905000009,141,70,33.175355450236964
130380905000010,252,92,26.744186046511626
130380905000011,134,40,22.988505747126435
130380905000012,36,8,18.181818181818183
130380905000013,31,0,0
130380905000014,88,10,10.204081632653061
130380905000015,14,2,12.5
130380905000020,100,11,9.90990990990991
130380905000023,192,25,11.52073732718894
130380905000028,71,1,1.3888888888888888
130380905000031,6,0,0
130380905000032,10,0,0
130380905000033,19,1,5
130380905000034,48,4,7.6923076923076925
130380905000035,65,10,13.333333333333334
130380905000036,15,0,0
130380905000037,41,1,2.380952380952381
130380905000038,107,6,5.3097345132743365
130380905000039,23,5,17.857142857142858
130380905000040,53,1,1.8518518518518516
130380905000041,60,5,7.6923076923076925
130380905000042,11,1,8.333333333333332
130380905000043,17,1,5.555555555555555
130380905000044,110,6,5.172413793103448
130380905000045,69,4,5.47945205479452
130380905000046,103,5,4.62962962962963
130380905000047,101,6,5.607476635514018
130380905000048,112,12,9.67741935483871
130380905000050,74,4,5.128205128205128
130380905000051,108,8,6.896551724137931
130380905000052,12,0,0
130380905000053,11,3,21.428571428571427
130380905000054,71,8,10.126582278481013
130380905000055,39,6,13.333333333333334
130380905000056,18,2,10
130380905000057,75,3,3.8461538461538463
130380905000058,42,4,8.695652173913043
130380905000059,39,6,13.333333333333334
130380905000060,101,12,10.619469026548673
130380905000061,42,4,8.695652173913043
130380905000062,20,1,4.761904761904762
130380905000064,12,1,7.6923076923076925
130380905000066,29,0,0
130380905000069,65,77,54.22535211267606
130380905000070,145,103,41.53225806451613
130380905000071,131,67,33.83838383838384
130380905000072,112,70,38.46153846153847
130380905000073,121,122,50.20576131687243
130380905000074,112,45,28.662420382165603
130380905000075,143,111,43.7007874015748
130380905000079,24,3,11.11111111111111
130380905000080,23,4,14.814814814814813
130380905000081,53,3,5.357142857142857
130380905000082,6,0,0
130380905000083,10,0,0
130380905000084,9,1,10
130380905000085,7,0,0
130380905000087,33,3,8.333333333333332
130380905000088,25,2,7.4074074074074066
130380912000001,81,18,18.181818181818183
130380912000002,46,7,13.20754716981132
130380912000003,17,3,15
130380912000005,16,0,0
130380912000008,27,5,15.625
130380912000009,25,1,3.8461538461538463
130380912000010,20,1,4.761904761904762
130380912000011,74,3,3.896103896103896
130380912000012,26,1,3.7037037037037033
130380912000014,87,4,4.395604395604396
130380912000017,14,0,0
130380912000018,37,2,5.128205128205128
130380912000019,16,1,5.88235294117647
130380915000001,77,7,8.333333333333332
130380915000002,30,2,6.25
130380915000003,43,4,8.51063829787234
130380915000004,43,3,6.521739130434782
130380915000007,10,2,16.666666666666664
130380920000001,0,0,NaN
130380920000002,0,0,NaN
130380920000003,55,4,6.779661016949152
130380920000004,42,2,4.545454545454546
130380920000005,65,4,5.797101449275362
130380920000006,47,1,2.083333333333333
130380920000007,11,0,0
130380920000008,0,0,NaN
130380920000011,0,0,NaN
130380920000012,48,4,7.6923076923076925
130390805000001,25,13,34.21052631578947
130390805000002,217,119,35.41666666666667
130390805000003,222,84,27.450980392156865
130390805000004,81,39,32.5
130390805000005,123,23,15.753424657534246
130390805000006,20,0,0
130390805000007,26,0,0
130390805000008,53,8,13.114754098360656
130390805000009,20,0,0
130390805000010,25,11,30.555555555555557
130390805000011,19,5,20.833333333333336
130390805000012,19,3,13.636363636363635
130390805000013,21,7,25
130390805000014,0,0,NaN
130390805000015,5,1,16.666666666666664
130390805000018,5,1,16.666666666666664
130390805000019,37,2,5.128205128205128
130390805000020,215,26,10.78838174273859
130390805000021,186,69,27.058823529411764
130390805000022,23,13,36.11111111111111
130390805000023,32,26,44.827586206896555
130390805000024,14,4,22.22222222222222
130390805000025,171,56,24.669603524229075
130390805000026,33,9,21.428571428571427
130390805000027,79,21,21
130390805000028,79,46,36.8
130390805000029,17,9,34.61538461538461
130390805000030,31,3,8.823529411764707
130390805000031,23,3,11.538461538461538
130390805000032,14,1,6.666666666666667
130390805000033,0,0,NaN
130390805000034,48,1,2.0408163265306123
130390805000035,9,3,25
130390805000036,5,0,0
130390805000037,7,0,0
130390805000038,9,1,10
130390805000039,5,0,0
130390805000040,17,14,45.16129032258064
130390805000041,8,1,11.11111111111111
130390805000042,16,1,5.88235294117647
130390805000043,49,2,3.9215686274509802
130390805000044,17,1,5.555555555555555
130390805000045,13,0,0
130390805000046,244,63,20.521172638436482
130390815000001,195,28,12.556053811659194
130390815000002,66,4,5.714285714285714
130390815000003,101,13,11.403508771929824
130390815000004,131,13,9.027777777777777
130390815000005,162,8,4.705882352941177
130390815000006,207,1,0.4807692307692308
130390815000007,88,4,4.3478260869565215
130390815000008,164,2,1.2048192771084338
130390815000009,70,5,6.666666666666667
130390815000010,122,3,2.4
130390815000011,160,15,8.571428571428571
130390815000012,85,3,3.4090909090909087
130390815000013,30,3,9.090909090909092
130390815000014,159,1,0.625
130390815000015,10,0,0
130390815000016,118,11,8.527131782945736
130390815000017,53,5,8.620689655172415
130390815000018,49,2,3.9215686274509802
130390815000019,12,0,0
130390815000020,58,6,9.375
130390815000021,39,1,2.5
130390815000022,16,3,15.789473684210526
130390815000023,38,2,5
130390815000024,71,17,19.318181818181817
130395705000001,43,39,47.5609756097561
130395705000002,102,48,32
130395705000003,70,50,41.66666666666667
130395705000004,91,58,38.92617449664429
130395705000005,104,25,19.379844961240313
130395705000006,238,15,5.928853754940711
130395705000007,190,6,3.061224489795918
130395705000009,17,112,86.82170542635659
130395705000010,5,7,58.333333333333336
130395705000011,59,36,37.89473684210527
130395705000012,42,79,65.28925619834712
130395705000013,87,15,14.705882352941178
130395705000014,61,62,50.40650406504065
130395705000015,113,37,24.666666666666668
130395705000016,79,43,35.24590163934426
130395705000017,8,4,33.33333333333333
130400505000001,69,41,37.27272727272727
130400505000002,91,64,41.29032258064516
130400505000003,143,50,25.906735751295333
130400505000004,46,7,13.20754716981132
130400505000005,172,12,6.521739130434782
130400505000006,114,36,24
130400505000007,62,23,27.058823529411764
130400505000009,0,0,NaN
130400505000010,93,88,48.61878453038674
130400505000011,85,111,56.63265306122449
130400505000012,0,0,NaN
130400505000013,84,39,31.70731707317073
130400505000014,50,23,31.506849315068493
130400505000015,11,7,38.88888888888889
130400505000016,18,10,35.714285714285715
130400505000017,101,76,42.93785310734463
130406205000001,178,84,32.06106870229007
130406205000002,136,73,34.92822966507177
130406205000003,131,88,40.182648401826484
130406205000004,94,105,52.76381909547738
130406205000005,143,70,32.863849765258216
130406205000006,232,84,26.582278481012654
130406205000007,147,233,61.31578947368421
130406205000008,171,6,3.389830508474576
130406205000010,64,56,46.666666666666664
130406205000011,136,132,49.25373134328358
130406205000012,157,112,41.63568773234201
130406205000013,108,93,46.26865671641791
130406205000014,110,76,40.86021505376344
130406205000015,98,67,40.60606060606061
130406205000016,171,104,37.81818181818182
130406205000017,206,83,28.719723183391004
130406205000018,202,157,43.73259052924791
130406205000019,118,49,29.34131736526946
130406205000020,146,95,39.41908713692946
130406205000021,176,106,37.5886524822695
130406205000022,98,78,44.31818181818182
130406205000023,170,114,40.140845070422536
130406205000024,176,105,37.36654804270463
130406205000025,211,106,33.4384858044164
130406205000026,44,12,21.428571428571427
130406205000027,160,23,12.568306010928962
130406205000028,305,24,7.29483282674772
130406205000029,0,0,NaN
130406205000031,0,0,NaN
130406205000032,43,19,30.64516129032258
130406205000033,193,43,18.220338983050848
130406205000034,181,24,11.707317073170733
130406205000035,0,0,NaN
130406205000036,6,2,25
130406205000038,23,7,23.333333333333332
130406205000039,147,16,9.815950920245399
130406205000040,69,25,26.595744680851062
130406205000041,10,0,0
130406205000042,6,0,0
130406205000043,14,0,0
130406205000044,55,53,49.074074074074076
130406205000045,102,105,50.72463768115942
130406205000046,0,0,NaN
130406205000047,141,93,39.743589743589745
130406205000048,159,47,22.815533980582526
130406205000049,125,121,49.1869918699187
130406205000050,184,102,35.66433566433567
130406205000051,127,102,44.54148471615721
130406205000052,118,84,41.584158415841586
130406205000053,29,17,36.95652173913043
130406205000054,52,6,10.344827586206897
130406205000055,42,5,10.638297872340425
130406205000056,51,21,29.166666666666668
130406205000057,212,26,10.92436974789916
130406205000058,16,0,0
130406205000059,16,1,5.88235294117647
130406205000060,47,2,4.081632653061225
130406205000061,17,4,19.047619047619047
130406205000062,9,2,18.181818181818183
130406205000063,11,0,0
130406205000064,10,0,0
130406205000065,15,0,0
130406205000066,22,5,18.51851851851852
130406205000067,9,0,0
130406205000068,9,1,10
130406205000069,9,2,18.181818181818183
130406205000070,36,1,2.7027027027027026
130406205000071,7,2,22.22222222222222
130406205000072,6,2,25
130406205000073,15,2,11.76470588235294
130406205000074,0,0,NaN
130406205000075,17,3,15
130406205000076,4,1,20
130406205000077,8,1,11.11111111111111
130406205000078,26,3,10.344827586206897
130406205000079,11,0,0
130406205000080,12,2,14.285714285714285
130406205000081,1,5,83.33333333333334
130406205000082,30,6,16.666666666666664
130406205000083,42,2,4.545454545454546
130406205000084,23,4,14.814814814814813
130406205000085,22,1,4.3478260869565215
130406205000086,10,2,16.666666666666664
130406205000087,3,2,40
130406205000088,6,3,33.33333333333333
130406205000089,29,0,0
130406205000090,9,3,25
130410405000001,174,103,37.18411552346571
130410405000002,150,130,46.42857142857143
130410405000003,198,111,35.92233009708738
130410405000004,85,39,31.451612903225808
130410405000005,151,39,20.526315789473685
130410405000006,130,91,41.17647058823529
130410405000007,181,119,39.666666666666664
130410405000008,37,13,26
130410405000009,10,0,0
130410405000010,89,13,12.745098039215685
130410405000011,143,5,3.3783783783783785
130410405000012,79,21,21
130410405000013,0,0,NaN
130410405000014,187,5,2.604166666666667
130410405000015,48,3,5.88235294117647
130410405000016,85,5,5.555555555555555
130410405000017,66,7,9.58904109589041
130410405000018,119,18,13.138686131386862
130410405000019,31,13,29.545454545454547
130410405000020,45,24,34.78260869565217
130410405000021,7,1,12.5
130410405000023,13,0,0
130410405000025,6,1,14.285714285714285
130410405000026,16,12,42.857142857142854
130410405000027,6,4,40
130410405000030,4,1,20
130410405000037,0,0,NaN
130410405000040,22,14,38.88888888888889
130410405000041,4,1,20
130410405000042,8,0,0
130410405000043,11,1,8.333333333333332
130410405000044,137,97,41.452991452991455
130410405000045,131,43,24.71264367816092
130410405000046,133,50,27.322404371584703
130410405000047,105,17,13.934426229508196
130410405000048,134,24,15.18987341772152
130410405000051,19,1,5
130410405000052,6,0,0
130410405000053,7,0,0
130410405000054,10,0,0
130410405000055,20,1,4.761904761904762
130410405000056,25,2,7.4074074074074066
130410405000058,7,1,12.5
130410405000059,5,0,0
130410405000061,5,0,0
130410405000062,0,0,NaN
130410405000063,4,1,20
130420305000001,163,71,30.34188034188034
130420305000002,114,70,38.04347826086957
130420305000003,182,113,38.30508474576271
130420305000004,158,79,33.33333333333333
130420305000005,68,26,27.659574468085108
130420305000006,106,54,33.75
130420305000007,128,85,39.906103286384976
130420305000008,138,120,46.51162790697674
130420305000009,125,88,41.31455399061033
130420305000010,163,96,37.06563706563706
130420305000011,133,67,33.5
130420305000012,107,40,27.2108843537415
130420305000013,194,121,38.41269841269842
130420305000014,140,67,32.367149758454104
130420305000015,108,108,50
130420305000016,189,64,25.296442687747035
130420305000017,0,0,NaN
130420305000018,134,179,57.18849840255591
130420305000019,110,110,50
130420305000020,169,102,37.63837638376384
130420305000021,129,79,37.980769230769226
130420305000022,173,53,23.451327433628318
130420305000023,125,74,37.185929648241206
130420305000024,172,70,28.92561983471074
130420305000025,204,114,35.84905660377358
130420305000026,144,98,40.49586776859504
130420305000027,70,47,40.17094017094017
130420305000028,185,108,36.86006825938566
130420305000029,190,89,31.899641577060933
130420305000030,77,48,38.4
130420305000031,94,39,29.32330827067669
130420305000032,105,63,37.5
130420305000033,149,73,32.88288288288289
130420305000034,51,76,59.84251968503938
130420305000035,140,75,34.883720930232556
130420305000036,82,50,37.878787878787875
130420305000037,196,7,3.4482758620689653
130420305000038,36,10,21.73913043478261
130420305000040,0,0,NaN
130420305000041,37,15,28.846153846153843
130420305000042,227,50,18.050541516245488
130420305000043,24,2,7.6923076923076925
130420305000045,47,13,21.666666666666668
